Produit,Année,Rendement_kg_ha,T2M,PRECTOTCORR,RH2M,GWETROOT,Valeur_Ajoutee_Agricole,Rendement_Relatif,Anomalie_T2M,Anomalie_Precip,Indice_Stress_Climatique
"Café, vert",2012,327.6009552748448,26.93139206499386,-260.0900674270283,74.6522932584093,0.6126235288322994,734792558791.4534,0.687819856640135,0.9759363838467368,-264.44671112125025,0.3273508433571762
Graines de ricin,2014,79.0958023240185,25.46450687083407,40.279555136943436,77.65598948404902,0.6726974533450938,814587584997.3809,0.9975647714632379,-0.4909488103130546,35.92291144272148,0.01721335898347662
Taro,2014,2919.5614823064116,26.066369922141693,-15.991933594792663,77.09327459673166,0.6614431555987466,803601756152.0367,0.9713164771831179,0.11091424099456929,-20.348577289014617,0.0022713568335180757
Noix de coco,2024,3357.7177322837983,26.003445466857617,202.68930143001162,79.28008694697971,0.7051794026037074,776306746160.9457,0.9119001656825548,0.04798978571049063,198.33265773578967,0.1574585234747945
"Manioc, frais",2016,3239.717187283868,27.326724483376573,-14.1851393553038,77.11134253912655,0.6618045144466442,757447781022.0511,0.8236220127834926,1.3712688022294468,-18.541783049525755,0.0953940972730118
Choux,2012,10065.797985566542,25.183345604254903,-71.10939670205727,76.54209996565902,0.6504196629772936,767308644882.9556,0.9017691716654693,-0.7721100768922234,-75.46604039627923,0.052588191554297156
"Pois bambara, secs",2013,664.1918479200642,25.1146199767143,170.6441574340845,78.95963550702044,0.6987703738045219,811720055097.4407,0.8596221733531656,-0.8408357044328238,166.28751373986253,0.14595638299559202
"Tomates, fraiches",2013,3793.4240756353665,24.324543774200656,71.83047804481002,77.97149871312769,0.6790076379266671,786099481694.0426,0.8932265711730264,-1.6309119069464704,67.47383435058806,0.151204555698871
Maïs,2015,1003.9785036872075,27.616658024284593,-134.82562571528757,75.90493767552671,0.6376764171746475,736093228552.6366,0.8014587760714612,1.661202343137468,-139.18226940950953,0.21546647771419586
Oranges,2018,5016.671251182023,26.06921781102858,-10.703951827108991,77.1461544144085,0.6625007519522832,847316605150.3469,1.0859509881937683,0.11376212988145429,-15.060595521330947,0.0015543772595867787
Noix d'acajou non décortiquées,2023,1174.9017577171264,25.584204896390233,194.747107684864,79.20066500952822,0.7035909638546779,744028236541.4452,0.7834999866222686,-0.3712507847568924,190.39046399064205,0.15188547237341826
Maïs,2020,1275.0495135765264,26.27395084616574,84.53165192970532,78.09851045197664,0.6815478727036461,841926863398.8759,1.0178501021969397,0.3184951650186134,80.17500823548336,0.03078408628925099
"Manioc, frais",2021,4029.7098722801247,25.458481258705596,71.64438559586672,77.96963778863825,0.6789704194368784,861393562840.0201,1.024459100617802,-0.49697442244152756,67.28774190164476,0.030459739668943938
Fèves de soja,2020,707.0131540842793,24.46965572554297,29.422831955994134,77.54742225223953,0.6705261087089038,763774139574.2717,0.8641431909769152,-1.4857999556041523,25.06618826177218,0.1128933305795635
Ananas,2015,7397.274817124458,24.75683877262459,85.83293269688465,78.11152325964844,0.681808128857082,815376479572.1111,0.9230337870821959,-1.1986169085225338,81.4762890026627,0.09838766734838747
"Coton en graine, non égrené",2022,639.3753403843434,25.208870951629077,183.4318042156587,79.08751197483618,0.7013279031608368,787927354027.2039,0.8954976055430509,-0.7465847295180477,179.07516052143674,0.15614109038059015
Mils,2013,514.3369681338904,27.50000220914565,-179.86435656169652,75.45455036706262,0.6286686710053657,754480584204.0148,0.8076758699082256,1.5445465279985235,-184.22100025591848,0.25503070659877913
Sésame,2017,301.1736531069905,26.05767616837172,-164.36598779068976,75.6095340547727,0.6317683447595671,818102825470.6667,0.9221169851889487,0.10222048722459601,-168.72263148491172,0.11439175690119498
"Coton en graine, non égrené",2016,575.0710792781814,27.335006582285438,-82.11130018658424,76.43208093081374,0.6482192822803882,764119322493.2546,0.8054342136515715,1.379550901138311,-86.4679438808062,0.1250648557174733
Ceréales n.a.c.,2015,891.5378987855054,25.565381051977226,-51.36753903832576,76.73951854229632,0.6543680345100399,840803706180.7133,0.9979715663351489,-0.3900746291698971,-55.72418273254772,0.020028648980943115
Maïs,2018,1220.4279310104484,26.28277249171134,123.51856849141471,78.48837961759374,0.689345256015988,811222834259.6572,0.9742466320531865,0.3273168105642169,119.16192479719275,0.06215507200938386
Haricots secs,2022,519.3388015812095,24.934423425346996,-65.51910765869019,76.59800285609269,0.6515377207859671,864650531477.402,0.9848189490804842,-1.0210322558001301,-69.87575135291215,0.07165582587775113
Fonio,2019,744.5330482517361,26.350809779966106,-110.27476478405858,76.150446284839,0.6425865893608933,795020289405.159,0.8955634225899394,0.39535409881898237,-114.63140847828053,0.06037668241150611
Tabacs bruts ou non fabriqués,2010,365.2155136502063,25.031787750376765,-45.42584674880834,76.7989354651915,0.6555563729679433,765805066044.3217,0.8215089907405104,-0.9236679307703615,-49.7824904430303,0.052571307735521676
Maïs,2017,1265.4558820295151,26.340522168104485,-39.33020510267615,76.85989188165283,0.6567755012971698,837123830071.3944,1.0101916710955665,0.3850664869573609,-43.68684879689811,0.015047973000096321
"Cacao, fèves",2016,942.1060606507152,26.524530934203995,-119.76870254681408,76.05550690721145,0.6406878018083422,811858054252.1183,0.9172387003306401,0.5690752530568707,-124.12534624103604,0.07782073849991539
Patates douces,2018,3151.3545197419467,27.05739829291483,103.7288957002765,78.29048288968235,0.6853873214577604,793051519777.44,0.8835022951117538,1.101942611767705,99.37225200605454,0.10021325385649078
Ceréales n.a.c.,2022,811.5900512171222,25.134098323724086,-95.81678801232862,76.2950260525563,0.6454781847152393,809659880958.8156,0.9084793767472124,-0.8213573574230408,-100.17343170655057,0.07387026110911585
"Piments forts et piments, secs (Capsicum spp., Pimenta spp.), crus",2016,394.14003081535753,26.342075343481607,-28.775272228710914,76.96544121039248,0.6588864878719629,785727099364.2085,0.9365209170045722,0.38661966233448325,-33.13191592293287,0.011864633576078663
Arachides non décortiquées,2019,749.5536395029777,25.87826507662207,9.03580525824109,77.343551985262,0.6664487033693532,845661029413.9313,1.0230951901856014,-0.07719060452505244,4.679161564019134,0.0003854976831159283
Sorgho,2021,688.2089820755228,26.784338538076028,185.9916593436736,79.11311052611633,0.7018398741864398,735841099919.9142,0.7776665585244523,0.8288828569289015,181.63501564945165,0.16631745516543706
"Café, vert",2023,471.3980430894149,26.140156834720205,-35.55943400966951,76.89759959258289,0.6575296555157711,818087831380.506,0.9897313460095959,0.1847011535730807,-39.91607770389147,0.008078898843613744
Ignames,2010,7607.043338492852,25.16970642386173,-154.01353851323188,75.71305854754726,0.6338388346150586,780849908764.0673,0.8424728793577989,-0.7857492572853967,-158.37018220745384,0.1311945532159161
Autres légumes frais n.a.c.,2023,4489.274073762874,26.243705142096648,-200.83404536534096,75.24485347902618,0.6244747332446369,815875065649.7125,0.8813808277695314,0.2882494609495236,-205.1906890595629,0.17256726309383746
Noix de karite,2023,2700.90589471259,26.354814568409317,319.9886618602951,80.45308055128254,0.7286392746897641,676741680784.696,0.6466722990511554,0.3993588872621908,315.6320181660732,0.4064686596081181
"Autres espèces cultivées stimulantes, à épices et aromatiques, n.c.a.",2018,1046.9109047154277,26.21304548118785,12.330396545996667,77.37649789813956,0.6671076216269044,835141864108.2549,1.0198839792649077,0.2575898000407275,7.9737528517747105,0.0035719481924158403
"Coton en graine, non égrené",2023,615.3996604054001,25.48111369798713,209.18548551071265,79.34504878778671,0.7064786394198476,757619137601.8799,0.8619176992559177,-0.4743419831599949,204.8288418164907,0.17906943360894773
Ananas,2013,6354.581052586306,28.192324034746022,-35.63518378299629,76.89684209484963,0.6575145055611058,734568553673.4042,0.7929262004314174,2.2368683535988976,-39.99182747721825,0.2565763866264825
Noix de coco,2024,3789.693320650859,25.752776764459504,15.358338345561965,77.4067773161352,0.6677132099868175,854903611494.9572,1.029217534803637,-0.20267891668761992,11.00169465134001,0.002538086304288652
Arachides non décortiquées,2014,694.0106499554706,25.066931809727436,-62.045546395119516,76.63273846872839,0.6522324330386812,843763314243.4467,0.9472823831231685,-0.8885238714196877,-66.40219008934147,0.057110736898775646
"Noix de muscade, fleur de muscade, cardamomes, crues",2015,857.2864420794067,24.4309559193674,-80.42198667433438,76.44897406593624,0.6485571449828381,783759714708.0944,0.8385039535205464,-1.5244997617797251,-84.77863036855634,0.14495464085199514
Ananas,2019,8201.052411006394,25.73676436978878,-8.686791962436484,77.16632601305523,0.6629041839252178,840138285484.2589,1.023329354678948,-0.21869131135834632,-13.043435656658438,0.0030718193380992135
Noix d'acajou non décortiquées,2011,1498.9216311271055,26.356305882832558,29.40132331141544,77.54720716579374,0.6705218069799881,854786282405.4569,0.9995772584576132,0.40085020168543156,25.044679617193484,0.010542988118074024
Sorgho,2016,764.2604825978652,24.88371861242763,-150.17979477313153,75.75139598494827,0.6346055833630787,789856737572.1737,0.8636036942233589,-1.0717370687194958,-154.5364384673535,0.1529570604800694
"Coton en graine, non égrené",2014,609.7810140840919,27.60972550386774,10.712145868777029,77.36031539136737,0.6667839714914604,781651363897.4186,0.854048324243581,1.654269822720615,6.355502174555074,0.13699200194976785
"Noix de muscade, fleur de muscade, cardamomes, crues",2017,876.2438128609604,24.359955065328307,93.47342803775804,78.18792821305716,0.6833362279252566,778982650176.644,0.8570459828452272,-1.5955006158188167,89.11678434353608,0.15904831576084044
Haricots secs,2010,441.0732415085043,25.14830966195192,210.47521076378763,79.35794604031746,0.7067365844704626,775848840103.4252,0.836404452830016,-0.8071460191952048,206.11856706956567,0.20251368957837745
"Café, vert",2018,316.084680366337,25.67421102812998,-222.14597719531227,75.03173416072647,0.6202123468786426,713051391346.4564,0.6636406763628593,-0.281244653017145,-226.50262088953423,0.20916867682184898
Autres légumes frais n.a.c.,2022,4917.855955416314,26.563287589744675,40.957312534169894,77.66276705802129,0.672833004824539,828079804988.9456,0.9655244660085999,0.6078319085975493,36.600668839947936,0.023831417293593123
"Autres espèces cultivées stimulantes, à épices et aromatiques, n.c.a.",2013,951.5438758356532,25.402018234372893,-86.50146974765883,76.388179235203,0.6473412483681733,811088191148.6395,0.9269789340824678,-0.5534374467742328,-90.85811344188079,0.048335437487469796
Ceréales n.a.c.,2012,903.3245649401852,25.717912102421646,-34.468028476248946,76.9085136479171,0.6577479366224552,840163328706.2188,1.0111653494601054,-0.23754357872547996,-38.824672170470905,0.008850768266263567
Bananes,2019,11976.24977528468,26.62308220854391,116.67019886376349,78.41989592131722,0.6879755820904577,807242636173.8816,0.9192167067850099,0.6676265273967842,112.31355516954153,0.07274359770348104
Oranges,2018,4542.266132944515,26.83441648074351,56.769084354445916,77.82088477622405,0.6759953591885942,837672362956.8025,0.9832572534123997,0.8789607995963863,52.41244066022396,0.04961686010520193
"Noix de muscade, fleur de muscade, cardamomes, crues",2022,1004.8655050684204,25.489171667487764,109.5852253052412,78.349046185732,0.6865585873787533,815057021531.3248,0.9828496724065143,-0.4662840136593607,105.22858161101924,0.055163256621181884
Noix de karite,2024,3696.765403850447,25.839489039607834,192.8678263158427,79.18187219583801,0.7032151075808736,779383799929.2698,0.8851088767811848,-0.11596664153929304,188.51118262162075,0.1428182769911033
Choux,2020,11529.596798139215,25.76731095057465,-111.56765330360874,76.1375173996435,0.6423280116569833,873899100075.6838,1.0329071742949014,-0.1881447305724756,-115.9242969978307,0.055523692519874504
"Tomates, fraiches",2014,3194.0697188621493,26.60860232210699,256.58007554857954,79.81899468816539,0.715957557427421,723245694973.6652,0.7520983381192287,0.6531466409598644,252.2234318543576,0.2757966650354168
Noix d'acajou non décortiquées,2015,1293.1989313632118,25.224583958110983,-139.1140301463549,75.86205363121604,0.6368187362884341,763775064173.7031,0.8623881433216439,-0.730871723036141,-143.47067384057686,0.10904401078576761
Taro,2012,2943.148566199323,26.386990748818025,56.75640104643275,77.82075794314392,0.6759928225269916,840400400358.7881,0.9791637252622322,0.4315350676709009,52.39975735221079,0.020294064013768723
"Piments forts et piments, secs (Capsicum spp., Pimenta spp.), crus",2013,408.0424552514102,25.84305661795606,-18.924570636107294,77.06394822631852,0.6608566281904836,850355240281.323,0.9695546366562009,-0.11239906319106614,-23.28121433032925,0.002799737233090376
Autres légumes frais n.a.c.,2020,4888.766047597044,26.086302061766574,38.244930055572965,77.63564323323531,0.6722905283288196,840771217150.2067,0.9598132337219962,0.13084638061944995,33.88828636135101,0.005449702576096213
"Piments forts et piments, secs (Capsicum spp., Pimenta spp.), crus",2021,359.07589942474823,25.823041574851757,-149.51994118129068,75.75799452086667,0.6347375540814469,768286523023.8441,0.8532046082907131,-0.13241410629536815,-153.87658487551263,0.09558868826910343
Sorgho,2013,847.0103103068694,25.93271916239348,-24.878902072659237,77.00440491195299,0.6596657619031732,810716055641.2783,0.9571098462919915,-0.022736518753646896,-29.23554576688119,0.0034447160094013655
Sésame,2016,338.6180800211952,25.005031559805808,61.452849384910785,77.8677224265287,0.6769321121946872,853421244033.3087,1.036762279364095,-0.9504241213413183,57.09620569068883,0.05820520733846463
Noix de karite,2024,3741.5206365730737,25.265246012308754,131.02723614218345,78.56346629410142,0.6908469895461418,783302988198.0603,0.8958245293686994,-0.6902096688383701,126.67059244796151,0.08800122531236887
Patates douces,2019,3411.090389614814,27.29863250888063,6.156318414684348,77.31475711682643,0.6658728060006419,822429263425.8385,0.9563208992129253,1.343176827733505,1.799674720462392,0.09021915484440998
Autres légumes frais n.a.c.,2017,3243.911520061744,27.18578429287946,262.4955751809638,79.87814968448923,0.7171406573538978,668612508987.7822,0.6368783401915682,1.2303286117323369,258.13893148674185,0.34222825643882826
Ananas,2018,7010.752301507414,26.171499508511296,127.74617716008275,78.53065570428042,0.6901907777497216,799495558541.8633,0.874803411680079,0.2160438273641722,123.3895334658608,0.06323365464279913
Mils,2016,564.5615923747814,25.076274307639814,136.77125328911507,78.62090646557074,0.691995792975528,800542292291.9156,0.8865448207863892,-0.879181373507311,132.4146095948931,0.10878250971278192
Noix d'acajou non décortiquées,2013,1412.3523400038384,25.403503123862347,-61.3143664594961,76.64005026808462,0.6523786690258059,811557944560.1381,0.9418472925336799,-0.5519525572847795,-65.67101015371806,0.03248330757309935
"Racines et tubercules similaires à haute teneur en fécule ou en inuline, n.c.a., fraîches",2017,5104.50323007747,26.740755888538256,18.630093561530156,77.43949486829489,0.668367561030011,814241310166.6096,0.9776827243429814,0.7853002073911306,14.273449867308202,0.03164974627088588
Fèves de soja,2010,746.6469996653052,25.51638754910063,-148.41994603063094,75.76899447237328,0.6349575531115789,794392788021.6578,0.91258545487713,-0.43906813204649453,-152.7765897248529,0.103001786700764
Noix d'acajou non décortiquées,2010,1224.2621415618216,27.30078449302487,-125.19841413125758,76.00120979136702,0.6396018594914535,767591148931.9562,0.8164166622744808,1.3453288118777447,-129.55505782547954,0.1576335326360726
Arachides non décortiquées,2024,450.57251865203324,28.226243232560442,-192.78849325668637,75.32530900011272,0.6260838436663678,679650331971.206,0.6150041202766731,2.270787551413316,-197.14513695090832,0.41328862527625376
"Café, vert",2020,447.20128482771145,26.758951795726283,-122.75752771469881,76.0256186555326,0.6400900367747653,814549978052.097,0.9389286528832648,0.8034961145791567,-127.11417140892077,0.09691235059909603
Ceréales n.a.c.,2019,821.1747788889169,25.62185524994096,15.078332141439123,77.40397725409397,0.6676572087459929,792258399414.9402,0.9192083493467474,-0.3336004312061664,10.721688447217167,0.006024280797683769
Choux,2023,9003.36756176892,25.51733245315234,-166.04775209950378,75.59271641168455,0.6314319918978043,748455986170.2886,0.8065887394142005,-0.43812322799478703,-170.40439579372574,0.12574823056872755
Tabacs bruts ou non fabriqués,2015,419.16744985620227,25.869390143663257,-59.94269118976874,76.6537670207819,0.6526530040797514,816013639154.5795,0.9428674736212093,-0.08606553748386883,-64.2993348839907,0.01690798170321369
"Coton en graine, non égrené",2017,644.5272142969178,27.073927421270852,101.09765100100691,78.26417044268966,0.6848610725179064,805154762494.5569,0.9027132275124513,1.1184717401237287,96.74100730678495,0.09998424165169577
Taro,2023,3125.0600423416154,26.308316889961255,-72.30781517296788,76.53011578094991,0.6501799792831114,849183567447.688,1.0396843257827346,0.35286120881412936,-76.66445886718984,0.0297353086478846
Oranges,2013,3805.665661985486,26.587816091146273,219.7904676605971,79.45109860928557,0.7085996358498244,763199307896.9606,0.8238065002554177,0.6323604099991471,215.43382396637514,0.20564091444181493
"Huile, noix de palme",2018,7392.412263604993,27.088481092838943,-182.79885740247502,75.42520535865484,0.6280817708372101,793318338937.018,0.8617338158354567,1.1330254116918184,-187.15550109669698,0.2042960555399937
Graines de ricin,2014,75.36467225156609,26.835165466095425,80.03433627004162,78.05353729538001,0.6806484095717134,827461904401.1366,0.9505073574328683,0.8797097849482989,75.67769257581966,0.061602917901090196
Choux,2023,11023.132498326,25.65037340771948,-29.101722961967173,76.96217670305991,0.6588211977253116,820879545811.1139,0.9875343292630835,-0.30508227342764327,-33.45836665618913,0.009131608875188917
Noix d'acajou non décortiquées,2013,295.57656162193985,25.757090989100185,448.94352571027196,81.7426291897823,0.7544302474597595,499303972963.86725,0.19710944387947973,-0.19836469204693996,444.58688201605,0.7925974101955566
Sorgho,2023,758.5471429007272,27.813906663541765,-105.46839923182566,76.19850994036133,0.6435478624713399,762104258949.0532,0.8571476999895218,1.858450982394638,-109.82504292604762,0.22093816291301255
Ceréales n.a.c.,2017,770.2384737107451,24.752669763639073,87.22141231912104,78.12540805587079,0.6820858247815292,774641650357.9596,0.862191161035143,-1.202785917508053,82.86476862489909,0.09980097768481669
"Café, vert",2020,417.31789822819377,26.941880592592085,-51.32388261476465,76.73995510653194,0.6543767657947521,798987805376.8215,0.8761865077342751,0.986424911444959,-55.68052630898661,0.06105298933614277
"Pois chiches, secs",2015,536.6733713718789,26.7890118347379,211.16252880742482,79.36481922075383,0.70687404807919,725520471742.6257,0.7107106049568003,0.8335561535907742,206.80588511320286,0.20581548952927337
Noix d'acajou non décortiquées,2010,1199.6549801469764,24.98449962439308,196.63554514890453,79.21954938416863,0.703968651347486,732164936240.1473,0.8000070258834311,-0.9709560567540454,192.27890145468257,0.19502248698584634
"Noix de muscade, fleur de muscade, cardamomes, crues",2023,906.1186908726389,25.664780474371902,-196.22123747687255,75.29098155791087,0.6253972948223305,788201124785.9701,0.8862663251884183,-0.2906752067752216,-200.5778811710945,0.16515054945203372
Maïs,2013,1045.0876208690984,25.59840059139842,-168.14357396688155,75.57175819301077,0.6310128275243287,762354401559.8518,0.834275477446017,-0.3570550897487038,-172.5002176611035,0.12539971722828508
Choux,2023,3264.491982674019,24.49610566973083,-376.447759730149,73.4887163353781,0.5893519903716753,543510288830.97925,0.29245751159974487,-1.4593500114162927,-380.80440342437095,0.686533097460601
"Cacao, fèves",2012,874.0340719711105,26.88112544608496,-94.98404665437457,76.30335346613585,0.6456447329868301,776997599534.3657,0.8509635058135001,0.9256697649378339,-99.34069034859652,0.0823175167217462
"Coton en graine, non égrené",2013,653.1209725171942,26.984941593611737,148.1600055787051,78.73479398846663,0.694273543433446,807055468497.8943,0.9147494907568976,1.0294859124646107,143.80336188448314,0.1357096897552731
Noix de coco,2010,3018.1453209918604,24.524973545921288,-165.22350799480432,75.60095885273155,0.6315968407187442,768570840565.0603,0.8196779591697619,-1.4304821352258361,-169.58015168902628,0.21734366834750604
Riz,2016,1635.4345879059972,26.113050293401418,136.066898268757,78.61386291536716,0.6918549219714565,814569719507.3438,0.965858528738646,0.1575946122542926,131.71025457453504,0.07063216773093435
"Pois chiches, secs",2021,718.3877028828462,27.486804474189878,76.05755325469595,78.01376946522655,0.6798530529686443,817743908453.27,0.9513528826747127,1.5313487930427538,71.70090956047399,0.13781553802487204
"Pois chiches, secs",2011,649.9095373054508,25.362337063169882,176.9427799484987,79.02262173216458,0.7000300983074048,772980086035.8784,0.8606680060253759,-0.5931186179772445,172.58613625427674,0.13673338245828093
"Cacao, fèves",2010,655.7487610651432,26.05307543207629,-198.21316266358403,75.27106230604375,0.6249989097849883,671985604924.4332,0.6384399447843238,0.09761975092916615,-202.569806357806,0.1646145865799297
Noix de karite,2016,4002.920297078645,25.902873872138432,155.6675415584587,78.80986934826417,0.6957750506293968,785065488566.3767,0.9584109081689565,-0.05258180900869322,151.31089786423675,0.09171819358185727
"Racines et tubercules similaires à haute teneur en fécule ou en inuline, n.c.a., fraîches",2021,4566.8046670387075,25.98665168362671,215.28867273492446,79.40608066002883,0.7076992768646899,792912980200.0607,0.8746955045701642,0.031196002479584935,210.9320290407025,0.17801794302944635
Graines de ricin,2022,77.58589025999584,26.509075786393407,-5.1105791346499645,77.20208814133309,0.6636194264907751,823135483533.5559,0.9785215980100371,0.55362010524628,-9.46722282887192,0.015683274279011162
Autres légumes frais n.a.c.,2024,5269.328371831327,25.69217972251178,-31.22145347469895,76.9409793979326,0.6583972516227653,861484316433.782,1.0345291746158347,-0.2632759586353439,-35.578097168920905,0.008528915512412676
Ignames,2013,7622.006722226634,25.354520460742485,164.2021959028706,78.89521589170829,0.6974819814982791,771608131906.3733,0.8441300600018667,-0.6009352204046401,159.84555220864866,0.12025855919968996
Autres fruits n.a.c.,2014,5205.711244380985,25.137642020345066,-101.33806915054217,76.23981324117416,0.6443739284875966,783082129240.807,0.9048829616586166,-0.8178136608020585,-105.69471284476413,0.07812644848307182
"Tomates, fraiches",2012,3808.445350012877,26.098242912320075,145.32929512253278,78.70648688390492,0.6937074013422116,790360332766.8789,0.8967635871088536,0.14278723117294928,140.97265142831083,0.08051256347221396
Choux,2024,9003.08817798622,26.379591395234847,-242.30444275443196,74.83014950513527,0.6161806537668186,759064354452.9055,0.8065637101335945,0.42413571408772227,-246.66108644865392,0.2523613214703564
Sorgho,2012,845.7954840066875,25.80154595922846,-155.12838499723364,75.70191008270726,0.6336158653182583,836395764650.8998,0.9557371095032063,-0.15390972191866464,-159.4850286914556,0.10292630763191168
Choux,2011,9293.855594250363,25.550550738463574,-172.70272251036235,75.52616670757597,0.6301009978156326,781785384996.6506,0.8326128214398024,-0.4049049426835525,-177.0593662045843,0.13359747727355492
Oranges,2017,4193.584303932128,25.087566728268403,-27.635397226290976,76.97683996041668,0.6591144628724469,808950788771.6305,0.9077786426319953,-0.8678889528787224,-31.99204092051293,0.04175552445548535
Sésame,2018,321.77043707602934,25.2040773953802,16.44111403816124,77.4176050730612,0.6679297651253373,806528327372.3696,0.985179089533684,-0.7513782857669252,12.084470343939282,0.02881260411007635
Ceréales n.a.c.,2012,897.3107704887835,25.480267553138884,43.17185549090749,77.68491248758866,0.6732759134158866,868187652195.7152,1.004433615591631,-0.4751881280082401,38.81521179668553,0.017316670517285002
"Coton en graine, non égrené",2023,658.334545436905,27.094601599232732,-54.695947687138215,76.7062344558082,0.6537023527802774,825015887519.796,0.9220515272463228,1.1391459180856074,-59.05259138136017,0.07883150532997066
Autres légumes frais n.a.c.,2010,4053.3029076768958,27.612431980703562,-33.03583817667616,76.92283555091282,0.6580343746823698,757246733126.5281,0.7957864486038089,1.6569762995564383,-37.392481870898116,0.14287131366644917
Choux,2022,10904.23622353041,26.861154354142958,-16.520968064564194,77.08798425203395,0.6613373487047922,826458776327.6969,0.9768827152141757,0.9056986729958318,-20.87761175878615,0.04275800300432297
Noix d'acajou non décortiquées,2017,1432.8662222966873,24.00892000495784,10.741495338762736,77.36060888606721,0.6667898413854576,856451971994.6525,0.9555272673881287,-1.946535676189285,6.38485164454078,0.18961312225597501
"Huile, noix de palme",2023,9250.280084450314,26.271177840833925,-7.07285342603948,77.1824653984192,0.6632269716324971,880361002258.1782,1.0783055476985555,0.3157221596867985,-11.429497120261436,0.005506557723553073
"Pois chiches, secs",2024,800.5401072237559,25.41921566078446,-28.410319202423725,76.96909074065535,0.6589594784772203,891267596198.1189,1.0601464023504366,-0.5362400203626642,-32.76696289664568,0.018672363401808143
Riz,2014,1522.7260244531817,27.151395519815384,102.42058812456739,78.27739981392526,0.6851256599426185,797961588946.1229,0.89929485931536,1.19593983866826,98.06394443034543,0.10997975367464469
"Piments forts et piments, secs (Capsicum spp., Pimenta spp.), crus",2012,429.7903498529935,26.09551639637108,45.151129700638236,77.70470522968597,0.6736717682578327,818526392188.1174,1.0212300733101727,0.14006071522395724,40.79448600641628,0.007637610551563096
"Piments forts et piments, secs (Capsicum spp., Pimenta spp.), crus",2017,238.13876409353773,25.73738781322348,311.78413877457007,80.37103532042529,0.726998370072619,664284200961.6904,0.565844411342461,-0.21806786792364213,307.42749508034814,0.380424338676548
"Racines et tubercules similaires à haute teneur en fécule ou en inuline, n.c.a., fraîches",2020,5531.536344151275,26.002933424864825,-55.323444439323076,76.69995948828635,0.6535768534298404,871249427570.9417,1.0594738173316736,0.047477743717700735,-59.680088133545034,0.014359558485936995
Choux,2023,11626.263582447022,25.602046499892094,3.9638343136394845,77.29283227581598,0.6654343091804329,862791511003.8533,1.0415673049807954,-0.3534091812550313,-0.3928093805824713,0.006245519666605473
Oranges,2022,5024.111885276828,25.786283009492227,81.20295616364639,78.06522349431606,0.6808821335504344,866321611999.6171,1.0875616506317618,-0.16917267165489763,76.84631246942443,0.025052392602336458
Autres légumes frais n.a.c.,2015,4131.540668175074,26.872304901301263,-187.6016215301993,75.37717771737759,0.6271212180116652,757473370509.8602,0.8111468968584014,0.9168492201541385,-191.95826522442127,0.18942252697673964
Riz,2011,277.2653663181642,25.08798384181378,441.2833513330388,81.66602744600998,0.7528982125843128,508570615082.41296,0.1637479852527349,-0.8674718393333436,436.9267076388169,0.8012451609942034
Choux,2024,11598.772491974154,25.95061530209045,54.18796678551572,77.79507360053475,0.6754791356748082,840891424620.1267,1.0391044482932834,-0.004840379056672736,49.83132309129376,0.009933814507586241
"Noix de muscade, fleur de muscade, cardamomes, crues",2011,534.9660413254718,25.135951530701263,320.6498568256425,80.45969250093601,0.7287715136828335,650249329014.724,0.5232453455843816,-0.8195041504458618,316.29321313142054,0.43374493932189256
Oranges,2023,2576.8967367997957,28.103575552741795,200.52807583893065,79.2584746910689,0.7047471574854912,663799894311.7059,0.5578168107271695,2.1481198715946683,196.1714321447087,0.38465387229581893
Noix de karite,2011,1187.5494293554195,24.962790677141108,360.56544712651544,80.85884840394475,0.7367546317430081,545212612719.769,0.284332497930246,-0.9926650040060192,356.2088034322935,0.5568080370795788
Fèves de soja,2017,749.0997985302079,25.764611182362316,117.82866241667759,78.43148055684637,0.6882072748010406,809781404792.3184,0.9155833756735073,-0.1908444987848099,113.47201872245563,0.053324677267618546
Noix de coco,2015,3113.91466075952,26.661675870077097,-106.54445198574359,76.18774941282216,0.6433326519205563,747700062991.4958,0.8456873154541681,0.7062201889299713,-110.90109567996555,0.0741335598546817
Bananes,2014,10642.449045495605,24.949515616450615,-134.26348087986827,75.9105591238809,0.6377888461417314,757407754885.0364,0.8168430975710176,-1.00594006469651,-138.62012457409023,0.1274579264358261
Bananes,2016,10617.132258704727,25.06350975289201,168.74017408947782,78.94059567357436,0.6983895771356006,753197571752.156,0.8148999506079079,-0.891945928255116,164.38353039525586,0.14786615720737606
Choux,2010,11599.13287668063,25.892239540976295,-37.819220477058444,76.87500172790901,0.6570776982222933,865756757579.6642,1.039136734240081,-0.0632161401708287,-42.1758641712804,0.007315028093282068
Bananes,2023,12631.708098490535,25.473782907791126,167.79806099633157,78.9311745426429,0.6982011545169714,785836564278.6326,0.9695252969194195,-0.4816727733560005,163.4414173021096,0.11845282058851238
Maïs,2012,1202.806875725303,25.467558093335438,53.092024511123846,77.78411417779083,0.6752599472199298,827365756081.4023,0.9601800466133052,-0.4878975878116884,48.73538081690189,0.021402752183097003
"Pois bambara, secs",2020,700.8986166451217,26.06045497929887,56.242565477467664,77.81561958745426,0.6758900554131986,793933583583.7085,0.9071294596997506,0.10499929815174552,51.885921783245706,0.011319838147806321
Graines de ricin,2013,75.36447650410824,25.33836812353502,-87.72588649375888,76.375935067742,0.6470963650189533,835346946838.0099,0.9505048886448628,-0.617087557612104,-92.08253018798084,0.0529566221512652
