Produit,Année,Rendement_kg_ha,T2M,PRECTOTCORR,RH2M,GWETROOT,GWETTOP,Valeur_Ajoutee_Agricole
Choux,2017,10993.768156046166,26.688420522752374,4.148220307549203,74.85956968163997,0.6551338751604089,0.6587546276853509,786441620707.0637
"Huile, noix de palme",2022,7889.792611283958,25.203476209844577,4.979801649613311,76.77796244824694,0.679467230976007,0.663981690953795,944686907115.7357
Arachides non décortiquées,2019,726.8953903795174,25.943608008624295,5.066185286075836,75.6205205479452,0.7008039113892306,0.7105392456324333,856844275648.8837
Fèves de soja,2018,766.6739677035283,25.87217227747638,4.574688759706158,78.04502476473708,0.6996925546187187,0.6860375516663625,814467539393.4636
Autres fruits n.a.c.,2015,5876.112808053447,26.090024442052453,3.1263025208803867,75.23122881036906,0.5694067629432547,0.5866685039888331,685021623122.5629
Maïs,2023,1279.5823053942356,26.337907506297135,4.467088463490464,78.60508584987565,0.6869901564841062,0.6756898737875554,995094823798.3962
Graines de ricin,2018,81.04120238705802,26.298194256682116,4.306979243410758,81.07016035466481,0.6953942186799582,0.6826582862511225,810569662986.0485
Oranges,2017,4608.46139852344,26.0828260913129,3.9579428443928077,75.847324716428,0.647439908577731,0.6631625541034649,778443186737.7166
Patates douces,2017,3539.060422286546,26.029641622016243,3.989533517604202,76.04882870237896,0.6592545329726152,0.6321468043728627,779062014645.5961
"Piments forts et piments, secs (Capsicum spp., Pimenta spp.), crus",2021,430.97287934311396,26.737741467670514,3.9202770751815788,78.61161310751851,0.6834085800304361,0.7188684610221967,893956729084.1956
Tabacs bruts ou non fabriqués,2019,451.5066204146359,26.30323149090238,5.127929276758171,77.32268811521396,0.7264588983307995,0.7135773577808096,866055653096.8424
"Tomates, fraiches",2019,4102.628044468178,25.07609678696283,5.026511340347516,78.27339156112869,0.7243254624089711,0.7452009019440515,856890736434.7772
Noix d'acajou non décortiquées,2019,1490.6425987570785,26.13026255973895,4.908681274290046,78.82657031708409,0.7032129362624489,0.7186448186705129,865684052185.154
Bananes,2020,12605.57668800416,24.857201398115517,5.114291588832639,79.52475010291585,0.7590981498634869,0.7288417688236767,851080333582.1968
Tabacs bruts ou non fabriqués,2020,451.02771333384874,25.2805096805373,5.131777171088114,80.5714845676054,0.7231267190659565,0.7431810402599582,856324464083.3126
Ignames,2021,9700.629239032089,26.184901417887332,3.9709113207016005,77.77879538448022,0.6604529826672135,0.7052306185646472,885501777450.9147
"Pois bambara, secs",2017,751.3912777653755,26.13840653736835,4.033385942270401,75.69288177496597,0.6585987924418758,0.6542205941213177,800120669306.0631
"Coton en graine, non égrené",2017,684.138790583382,25.82917816990544,3.9901898009932406,73.98935870189604,0.6676239749962337,0.6545089887529902,787151621412.7856
Autres légumes frais n.a.c.,2015,5002.207858674796,26.568729079276995,3.120482743476592,73.47567961411325,0.575761802373865,0.5742360876554672,680939304136.5403
Arachides non décortiquées,2018,739.2055226556168,25.50700344127584,4.559100350895394,76.98777743507843,0.6719433540605526,0.7052849131605504,818688562985.2029
Riz,2021,1648.347851270463,26.169686243360875,3.924035857595053,77.97674315353821,0.6492315488454866,0.6769792187151281,877713698134.0618
Sésame,2018,327.97114221831225,24.879898729826866,4.549375719963668,78.28286919557793,0.6837449343685812,0.6633803185164436,823146779732.6597
Ignames,2023,8965.5,26.15476712328767,4.51827397260274,78.15893150684931,0.6806301369863014,0.694904109589041,998973479941.652
Ignames,2018,9101.812516597236,25.572237394871077,4.416705536635173,79.93931350498609,0.6966610672439426,0.7224022888112112,824794124649.4197
Patates douces,2015,3319.4735083367596,26.70467251337941,3.217373837776941,73.52906948237903,0.5694420417057197,0.5866453411262768,681115459963.7032
Noix de karite,2015,3867.791541088126,26.015670093544124,3.221329200377613,70.79201750821527,0.6058205151172676,0.6131625078864883,680684548877.2255
Riz,2022,1752.6854127447684,26.125021418542875,4.947615775556528,76.86412690182557,0.6638437180192175,0.6654845568364525,946432319291.7487
Graines de ricin,2023,78.60103174450664,26.561048614088538,4.659054784092524,78.67482842798697,0.6923122143920011,0.6916122219482673,999152867724.1053
Choux,2023,10549.922932670377,25.022572348812048,4.4687715849923215,77.66109191093705,0.6745773570981158,0.6911821476912281,999722016537.6498
Tabacs bruts ou non fabriqués,2018,456.10113704538344,25.706358774288553,4.355503994458239,79.60412910062664,0.6860581083346242,0.6813509052820776,800480233743.4293
Oranges,2021,4680.159424636469,25.3271032281348,3.849595885930054,78.74750420205281,0.6871569943640496,0.6929673381791752,886626827381.335
Autres fruits n.a.c.,2020,5521.154759967429,25.314568366725773,4.995028904887415,77.46305519791638,0.702113180371927,0.7382249833216509,854740534594.0537
Tabacs bruts ou non fabriqués,2016,452.4651036298236,27.872049180327874,4.149973269518246,72.42285295495633,0.6152069573169274,0.6059521641818137,743459560007.0154
Fèves de soja,2023,971.8106155777339,26.11334594505124,4.6127714702458045,79.75612465196637,0.6803738172016323,0.6712137636435714,1006340398031.4813
Haricots secs,2016,461.2967555555739,26.335021438754676,4.066980360018815,74.65048734662155,0.5920368852459016,0.6283252755408226,729277914091.2919
Autres légumes frais n.a.c.,2020,5409.720784231589,25.57938744241329,5.1762441617485795,79.80360982980193,0.7537433512361578,0.7088049604239185,862334341176.2566
Graines de ricin,2023,82.23600023328015,25.644240750725704,4.462258701346807,78.74793805226919,0.6880328289630173,0.6984485530616684,997457954903.2981
Ignames,2020,8866.366460230876,26.30417978516357,5.186735289774889,81.39210947404581,0.7155552728013789,0.7706121393246363,865105234835.3998
"Tomates, fraiches",2018,4284.708605999688,25.445796551994093,4.326987743933635,77.09912735070371,0.6841922848852615,0.6817160574965198,822913081407.0715
"Racines et tubercules similaires à haute teneur en fécule ou en inuline, n.c.a., fraîches",2018,5237.1976120824565,25.195123476077054,4.442182240058505,79.08524942122881,0.6863635867440168,0.7204439584390203,815969497762.8102
Choux,2021,11330.630247732839,26.01298362464234,3.96252448010184,82.46778577329957,0.6580013676644823,0.689345136313669,904656047586.2964
Choux,2020,11199.948882479343,25.923028123742043,4.814725365978222,78.18385358514563,0.7290310613182039,0.7539755259439778,856929882258.3694
"Piments forts et piments, secs (Capsicum spp., Pimenta spp.), crus",2018,420.9,25.62013698630137,4.461972602739726,78.10038356164384,0.6793150684931507,0.6943835616438356,819305083628.113
Noix d'acajou non décortiquées,2017,1483.82715684776,27.09474052267413,4.021735660344122,76.19937195281206,0.6396207565262049,0.6704473153704743,797423533308.6157
Oranges,2020,4503.829162395673,26.212904004307,4.91383867752384,79.96258041937733,0.7170888506322316,0.7436711496571472,845955857833.9811
"Pois chiches, secs",2021,795.0845265936765,26.221901967910807,3.9577387951353695,77.06010545740526,0.660702521054762,0.6986653219221717,898501028309.3887
Noix d'acajou non décortiquées,2022,1495.4456108328104,25.722305499524932,4.879345744262243,77.41443174238893,0.6499717487452,0.6799061730663557,948834844222.6261
Bananes,2017,13057.930731270571,26.307331633830255,4.00574938897129,77.85088308355549,0.6474503965578523,0.6602194476443213,778686302354.9875
Fèves de soja,2023,932.3892227619684,26.582731210964432,4.467663736953565,78.41800808870997,0.66092110136805,0.717795327960988,998597301157.3778
"Tomates, fraiches",2017,4231.304305081858,25.60136371677881,4.186830247988258,75.25732641487308,0.6464232513989537,0.6275986301369862,783698979096.0333
Mils,2022,585.3474013974692,25.29370928651374,4.890776906862868,77.80528669929882,0.681523103256272,0.6760766419351664,934177729946.9576
Riz,2022,1702.1175237806412,25.54487241565281,4.834483400185839,75.37896405237454,0.6576628119112379,0.664580088059736,947794766072.4045
"Pois chiches, secs",2023,771.0082573183563,26.763698109957236,4.698100653802984,77.60682290215023,0.6710909385633652,0.6932128295750265,984021197294.4835
Maïs,2022,1274.8397604272877,25.80202107031687,4.81065703098871,73.50883972602739,0.6684761638211032,0.689329011958347,935271084140.86
Arachides non décortiquées,2019,711.6316529608945,25.4383598367148,5.162168844335589,79.49991548687399,0.7111062788170164,0.7334333569527435,862315972418.3458
"Piments forts et piments, secs (Capsicum spp., Pimenta spp.), crus",2019,421.5,25.842027397260274,5.005041095890411,79.60054794520548,0.7189589041095891,0.731013698630137,864816063151.685
Ceréales n.a.c.,2016,847.056818140062,26.371739291079038,4.038671948620229,74.05187684249488,0.6543565573770492,0.6337344669441338,723781800119.8948
Autres légumes frais n.a.c.,2022,5422.895389968462,25.029067872343376,4.892514806412481,78.24611895833091,0.664267283732007,0.68561898181707,949955133371.5428
Tabacs bruts ou non fabriqués,2020,461.7288426959384,25.117204510058052,4.975434290917283,80.21434314390336,0.7267672091049839,0.7599034669811052,856092491320.2654
"Pois bambara, secs",2020,768.3471938645092,24.976659168920694,5.021902746127919,81.48006257229186,0.7308157388475391,0.733397383681303,854392999533.5698
"Manioc, frais",2016,3671.5363498619677,26.454639464867466,4.136356296384207,76.18179876396742,0.6266171663223403,0.6330699456003479,729517710177.0822
Ignames,2016,8324.078342708624,26.963832118322223,4.180677194817257,74.5140578469811,0.6319120604234919,0.6366913622174795,748788081339.7501
"Pois bambara, secs",2017,745.2185754972137,25.963143100626006,4.078595506377402,77.22729629275824,0.6449850847942494,0.6596836193197316,776239781607.3298
"Huile, noix de palme",2021,8366.407089924509,26.17788646114882,3.9612756068738157,82.19731126559404,0.6683965863281834,0.6927571593255627,908166650097.3828
Choux,2017,11430.74457840956,26.046255748381405,4.1661756579033655,78.33661299173849,0.6426045005930549,0.639359861879148,779282238887.4402
Graines de ricin,2022,79.82258057520355,25.7582353856678,4.8684916782619485,76.65022290208107,0.6566567656352743,0.678544413671704,943812128836.8766
Arachides non décortiquées,2018,736.2144503891984,25.6372786384584,4.566285646832903,77.79936724950414,0.7089544547629296,0.6859955967000578,809838724636.7523
"Coton en graine, non égrené",2015,728.2998152755372,26.452378402335707,3.168478097098225,72.95408267873299,0.5720854700927573,0.590615003636666,674543852662.2495
Haricots secs,2020,510.19738761032517,26.299274785182476,4.98485893273203,78.30360833762097,0.7441650351645975,0.742272499381296,848373390767.7733
"Café, vert",2019,481.4992925410173,25.79211428588466,5.055158710852548,81.62968747562653,0.7204296354819981,0.7152396058998773,849775109061.277
"Cacao, fèves",2015,895.6368466225388,26.406934238157636,3.1576532662762076,72.47543152726958,0.573755329861321,0.5918598329281843,673526102836.018
Choux,2019,11054.411805803902,25.570303644830815,4.937272845310706,81.35618003422387,0.6994039281869866,0.73296839562284,862551823391.1514
Oranges,2021,4406.58765943753,25.1680168623966,3.8607223149670284,78.00352230848334,0.6722122793667262,0.6772881930836984,899121462334.216
Fonio,2017,633.4007597274483,26.18557293541889,3.9505519776971774,75.85839658207918,0.6490951237716985,0.6697568859978857,774887267711.0332
"Racines et tubercules similaires à haute teneur en fécule ou en inuline, n.c.a., fraîches",2019,5054.432545498174,25.692112485390417,4.899316117775228,82.4508323234115,0.745934254693496,0.732460712051818,853665123020.3746
"Cacao, fèves",2016,941.5546060363679,26.992232266641302,4.125359815041907,71.96943728951001,0.6198749226387231,0.6226529264147297,726228333552.6709
Maïs,2016,1243.134115388452,25.80327653859793,4.11899139588054,73.17211230932699,0.6261240959166943,0.6197032528599943,734601510399.8469
Ananas,2019,7858.6772237142195,25.694873793581493,4.85978007560118,81.18221978485306,0.6964907516980967,0.756040356513717,888475518634.8927
"Manioc, frais",2019,3904.9438058594696,25.324261561079624,5.0909303686161,79.98134665903304,0.6944805470421824,0.7412209599620657,875109964791.0354
Patates douces,2020,3567.737403420617,24.574033934557708,4.971302661762367,78.55300831653334,0.737266004282635,0.7598248932239225,851917023407.5332
Autres fruits n.a.c.,2023,5722.73128435034,25.167888434314225,4.495213571859054,82.06687808219178,0.6823845918386718,0.6948477883271903,994457808403.8634
"Huile, noix de palme",2023,7669.91770568526,26.11034786181974,4.424629806966351,79.72354259728691,0.69560837426556,0.6986788050276317,1000383708981.9292
Ananas,2021,8015.4,25.92775342465753,3.9432328767123286,79.31665753424657,0.6736164383561644,0.6907397260273973,892399651748.501
"Café, vert",2016,373.9924779825255,27.872049180327874,4.16850374335166,72.83800615023134,0.6143367756579792,0.6245602206847937,734951959328.6792
"Coton en graine, non égrené",2022,653.9806630617298,25.848630121984524,4.905928840316082,77.52895941294916,0.6566232110252166,0.6643398639387305,943022536886.355
Ananas,2023,8097.668507173126,26.307378582079792,4.519959428349995,76.44410584186154,0.6853516379737192,0.68424027197049,991605534549.5491
Mils,2019,606.5964141360363,25.72876921273544,5.036867077120914,79.94983444581133,0.7136119099550277,0.7558549126188261,858177222778.9531
Mils,2018,574.7558181983354,26.176163026458113,4.468780192528059,77.9901231487063,0.6717802393425194,0.6874008905168708,821385956637.062
Noix d'acajou non décortiquées,2020,1495.101378234302,25.312787364231458,5.096525673042196,81.75136781984592,0.7101148437862393,0.7353593270483562,854447413652.1818
"Tomates, fraiches",2018,4152.902636268723,25.14737497181093,4.5313723938840065,79.22043334497059,0.6841037476774358,0.6908418204926029,825760355084.4824
Riz,2019,1683.6677881148494,25.827178302024507,5.085127213972906,81.02055892421454,0.7183031254779815,0.7369271284167683,858890712416.9601
"Pois chiches, secs",2016,730.5741529583687,26.485008882310666,4.066092596578217,73.29421406580308,0.6439313939946584,0.594903133862955,729865280118.7383
Fèves de soja,2022,1023.288051639271,25.1346063170054,4.950352730798565,75.81338635180492,0.6723662396943555,0.6834085445262579,943300941394.7072
"Coton en graine, non égrené",2020,668.3627128440758,25.861541821218477,5.1633971875773925,79.74626288928734,0.7196766719144062,0.7556120152455251,849493616882.847
Graines de ricin,2016,78.1245275521395,26.835887622730834,4.182476417763701,73.77668395587489,0.6150088178310742,0.6287820231364568,729316435708.0135
"Tomates, fraiches",2020,4285.076274017383,25.88105028574457,5.160738159225502,80.75606213126146,0.7353403128768274,0.7299785616534425,854269115871.4149
Autres fruits n.a.c.,2016,5913.858615889532,26.08419235017691,4.095520606559738,73.90573062173597,0.6386958287146836,0.5998579442052665,727234916832.4094
Maïs,2019,1242.0680674765044,26.729982854986325,5.060079548251005,78.78215522797755,0.7289718239033481,0.7491604049046215,867793339993.3412
"Noix de muscade, fleur de muscade, cardamomes, crues",2016,987.6930400322294,27.250405719265018,4.067981871168071,72.67830693580154,0.6458377946601701,0.6148366959361027,744822833611.3125
"Huile, noix de palme",2016,8653.721774336944,25.715766261006205,4.067513016560072,74.87036923703434,0.6193272160279929,0.6151322800099015,750210532108.2947
Autres légumes frais n.a.c.,2016,5234.487374101565,25.993448853765695,4.073538462557443,73.07693080365716,0.6043184511445139,0.6311030157450034,736270052735.2196
"Coton en graine, non égrené",2017,680.1,26.162273972602737,4.066109589041096,76.52139726027397,0.6475342465753424,0.6606301369863014,783338000000.0
Autres légumes frais n.a.c.,2018,4982.421114479203,25.67177577385062,4.361653805488044,77.32951586201789,0.6853107901495505,0.7126407588115168,834852958962.8556
Autres fruits n.a.c.,2016,6127.627152806099,27.872049180327874,4.279868852459016,73.21175380273041,0.6129467089486198,0.6190755752326823,728845645272.7806
"Tomates, fraiches",2015,4263.921428005286,26.198230202068235,3.1994433530346034,73.06406155242348,0.5678732097873024,0.5846469971120799,678342634449.7993
"Pois chiches, secs",2021,765.1236107514918,25.027013961173463,3.9092629553975757,79.72845328541365,0.6851880254124242,0.6890412925627372,894431159664.0172
"Café, vert",2020,500.47697819656804,25.86528026889267,4.976884866542018,80.29934928733937,0.7048797580114112,0.7485228556082836,863344053815.8334
Fèves de soja,2022,1003.6907654470812,25.911678559017744,4.751783471896907,76.13531067906497,0.6799013752169406,0.6848614400196685,939527630417.5151
Fonio,2017,603.456215437844,26.233847479726062,4.049982555459502,77.48235253516312,0.6234630135987296,0.6593050155582737,790598838741.5969
"Cacao, fèves",2023,1022.9788182197789,25.943258470760462,4.402152035562673,79.17518802524833,0.6800444202332145,0.7110401255586607,1009677499530.3154
Riz,2017,1584.2034406157802,26.124455847142286,4.108211318574051,79.38967274888289,0.6574198983256182,0.6641280681115848,787047653849.5265
Sésame,2019,331.6813463061988,25.47228443341876,4.936581671716972,78.74097443449106,0.7350180955460278,0.7240821518261344,860234753964.112
Noix de coco,2015,3266.9247585239564,25.57909505561165,3.3160331744672953,71.28014051936694,0.5756403993071826,0.5828098006005551,680396733581.2728
"Pois chiches, secs",2023,715.1858756509312,25.88367522752038,4.517783675464207,77.56692499297037,0.6808511852917938,0.6750218826897689,1002124877470.9269
Noix de coco,2021,3807.860464882543,25.77048733241441,3.95211263294968,78.4742097457959,0.6679393541541199,0.6876904923624345,894435206924.4672
"Noix de muscade, fleur de muscade, cardamomes, crues",2022,1082.2194329031952,25.707438367001785,4.873345182853057,77.46166832172494,0.669225286849849,0.6884013647072226,951245484355.3281
"Huile, noix de palme",2017,8919.716886430375,25.86895875440795,4.1286508633504075,75.78823225076121,0.6610062318191969,0.6672612536649517,770803344793.8827
Tabacs bruts ou non fabriqués,2021,441.15116739790335,26.461497878437914,4.003842768175647,81.0384611802431,0.6415619274263493,0.6937854593963341,881464060220.5309
"Cacao, fèves",2023,996.0891415583651,26.27976853581916,4.49416855251017,77.18478025732409,0.6704705515994914,0.6746106198022087,1000424894982.1052
"Coton en graine, non égrené",2023,654.6692752533673,26.24345708967566,4.5158413552533885,77.02083720642568,0.662490347321205,0.6992282053860932,1002418879432.7206
Oranges,2017,4892.552542023087,26.38610009027283,3.9424607276450705,75.72889372767136,0.658086487325728,0.6721795450775834,780294226532.6948
Arachides non décortiquées,2018,739.5,25.62013698630137,4.461972602739726,78.10038356164384,0.6793150684931507,0.6943835616438356,819305083628.113
"Pois bambara, secs",2019,762.8,25.842027397260274,5.005041095890411,79.60054794520548,0.7189589041095891,0.731013698630137,864816063151.685
Riz,2017,1566.3121432857315,26.032946386967154,4.120574662046834,79.94871223128696,0.6524754101490182,0.6680619885486729,784454697533.9669
Riz,2016,1697.2025473373067,26.991580714152807,4.115666405628323,71.27400879062141,0.6106241226564779,0.6140237877848502,742162484854.2773
Riz,2020,1768.5570685105756,24.414515530182797,5.043253083446127,79.02606064181902,0.714368893958278,0.7345139165041861,843164606732.8635
Sésame,2023,338.44212890132735,26.10004668493893,4.514758469695926,76.80294405889687,0.6782877241919607,0.690596372608517,1001889414049.3535
Oranges,2018,4656.118094545139,25.50581405845698,4.377317442150397,77.33925298980941,0.6566121469399003,0.6845864243754467,811196610083.6293
Sorgho,2020,861.9729103982744,25.58129893515956,5.143327919918985,78.89326106268354,0.7314278391875789,0.7320789201820638,852231837655.8938
Noix de karite,2017,4177.184914341337,26.512222521568464,4.050789371319297,75.7385278140893,0.6615149485695395,0.6800011260664306,781312588339.1865
Graines de ricin,2015,81.98122219208483,25.521479498904338,3.250197515082457,76.86816854481239,0.5924780986677981,0.5809670148031403,665908615832.2037
Riz,2018,1697.8656664011908,26.30710313445533,4.446570111612434,78.52930821711924,0.6652666544711596,0.6948108492328761,826148602686.021
Riz,2018,1592.8570259995736,25.35003946170844,4.256251763698547,78.80044795840851,0.668754688107316,0.6888694258114703,826171259785.5322
"Manioc, frais",2016,3892.4664305383867,27.369248296051886,3.945660187085946,74.50772633981656,0.6095435207076734,0.6301843646372848,738986081657.0227
Riz,2022,1755.0154323045322,25.859230993743598,4.859946630620204,78.79043176826748,0.6563667351216608,0.6859732454102321,946987533786.3876
"Pois bambara, secs",2018,766.8533373609818,26.029389611173347,4.2905046933559365,80.97999150176744,0.6887585804684991,0.6825594688594466,818469291052.6786
Noix de coco,2022,3602.8160617479307,26.483426267392954,4.877679783325116,74.73308845926348,0.6632989991174023,0.6792718533486845,932005565984.9661
Fonio,2019,864.7735386207984,26.45338922256996,5.044780306038136,79.49860057527471,0.7189730801909465,0.7490600604932824,866046326820.6354
Mils,2017,592.898408203004,25.31835568805997,3.9771286946802817,74.199164311682,0.649712605682045,0.6586979913532712,782344753526.2242
"Tomates, fraiches",2018,4253.289137615085,24.946151483048567,4.516424469571561,81.73705220397554,0.6795490052171262,0.6880753670978128,813819009581.5979
Arachides non décortiquées,2017,748.0546648582214,26.206996924233998,4.0103401095056075,75.6483650691299,0.6493918205742599,0.6663814779664191,784806136021.8715
Fèves de soja,2017,694.5687662417357,26.63399009255012,4.141455207131743,77.65802231968138,0.6799109589041096,0.6483855759866084,783611786007.5022
Graines de ricin,2015,81.29930891022883,25.634722901008296,3.2602047047362896,72.33646905758167,0.5506735295153657,0.594406012260119,673733959770.3496
Patates douces,2019,3508.034865619582,25.67577954594332,5.0412631408797965,79.95583674123733,0.7100215338309427,0.7330687217992629,845384683529.6354
Noix d'acajou non décortiquées,2016,1431.1818138170486,26.066659568965687,4.030972109426847,75.81248211710883,0.6408993498385329,0.6131312038173142,717392787114.6422
Riz,2020,1705.5336555108315,25.42687380181772,4.950553063765711,76.69230768781979,0.7461682811246154,0.7112941120713515,864714813646.1652
Patates douces,2021,3710.773545209171,25.586858852132014,3.92556512812833,75.35082465753425,0.676536772742957,0.7080188465577951,894081358864.4215
Taro,2022,3118.7042803217873,24.33931232876712,4.824267611786684,77.61278424556073,0.6834470187737062,0.6835385206603034,936364602354.7861
Noix de coco,2018,3877.868387853931,25.014278804035204,4.48401191111557,81.41976650319495,0.66518398370667,0.6786460214823136,821286020208.2998
Sorgho,2017,896.0362556984876,25.70856528836484,4.049491605419655,77.43658810981115,0.6326990778430933,0.6565275366258977,780797577797.1996
Fèves de soja,2015,644.6826139299774,25.35899499704941,3.2714897552216913,72.44391869622291,0.5881094469410427,0.5808753320870266,680801419384.044
Patates douces,2015,3425.250719159244,26.974748517197582,3.130894332477837,73.22483854412624,0.5536691655439576,0.5861739492693361,669664543457.6937
Tabacs bruts ou non fabriqués,2018,444.8,25.62013698630137,4.461972602739726,78.10038356164384,0.6793150684931507,0.6943835616438356,819305083628.113
Patates douces,2018,3677.303874727364,25.73640376656269,4.3941680202314854,78.32026385337225,0.6740429528889252,0.6964520476473447,823156092341.9049
Arachides non décortiquées,2016,678.578615681306,27.152274474907593,4.12885866591054,75.1850307001131,0.6327401204381459,0.6393498411068338,734960031425.4078
Sésame,2023,327.3248660122059,26.38839273156844,4.502684024483979,78.43425374346099,0.6816381905165374,0.6943779315993933,1018431430787.1309
Choux,2021,11254.69810579079,25.711094279226277,3.9351590721591196,79.14567211134535,0.6648557992541402,0.7032918568520945,904563295235.5704
"Café, vert",2016,381.8,26.5448087431694,4.076065573770491,73.88571038251365,0.6231967213114754,0.6228142076502732,733416000000.0
Sésame,2019,326.1996867702221,25.43793281173636,5.041933281864499,78.75081138916265,0.7403918501213403,0.712251154480702,852814199220.5491
"Manioc, frais",2018,4108.991181209052,25.31868916402559,4.431050178680406,80.767858463346,0.6743099724711076,0.6961775228768549,823654869974.0225
Fèves de soja,2019,808.4413241494767,25.174798975572024,4.881458355122675,78.79258333777206,0.7271158792030302,0.7338797609034206,863874328012.758
Mils,2022,597.9274923195601,25.604213567241384,4.804192349762951,79.54016543371515,0.6423843702793042,0.6836017562585806,952592917085.197
Maïs,2023,1218.960257451738,26.309985158856737,4.4217087099847285,76.06837956426209,0.6813874102163074,0.704839536937927,1007285025395.647
"Café, vert",2020,521.338472857215,24.647655123275825,5.097205866994825,79.70750140541269,0.7319564243948327,0.7253689392471511,863840123812.3564
Noix de coco,2023,3638.1300951910957,25.89869242963127,4.64763257559368,79.70595835762009,0.6853763890975099,0.7173822652249221,994432067758.6068
Arachides non décortiquées,2015,671.713158753728,25.60892724367904,3.2537629088832767,73.91450864951669,0.5770015562162311,0.5954949156532109,670608736619.0875
"Piments forts et piments, secs (Capsicum spp., Pimenta spp.), crus",2016,427.53849811112224,27.326185466000204,4.090928344197261,73.41801428136598,0.6127172937801377,0.6103041251088227,727619743194.3649
Tabacs bruts ou non fabriqués,2022,461.7073400163421,25.31152565445402,4.931424665482671,76.9599356925531,0.6441550367557353,0.6733651322968877,950234307657.2047
"Tomates, fraiches",2022,4091.924133179542,26.220873478284577,5.088702668060199,77.24530424590709,0.6605410989933257,0.659474376460655,953186191905.0154
Sorgho,2023,921.9268713263262,25.940811241479825,4.595442016893759,76.30438142595087,0.684710578224862,0.6932928343091129,1011832959414.3564
Patates douces,2022,3750.9752978519346,25.136592690806236,5.016900771428157,78.03431227029577,0.6613544778097644,0.6832619669763579,948057542474.13
"Manioc, frais",2023,3898.604708275329,25.343250704637736,4.46989238038099,77.93227867243337,0.6874934967988706,0.6983312778277729,970642381137.7102
Noix de coco,2017,3873.395500220603,25.91437670970792,3.9638017962416523,77.10780335514066,0.641441202260573,0.6791525226690489,783278100601.9849
"Pois bambara, secs",2015,808.270482095759,25.967010622971692,3.164772283746497,75.60313812258579,0.5798087980174046,0.5897937203039486,687736569419.5349
Taro,2021,3136.1060353913786,25.856466945327444,3.898847491372982,75.7320269028293,0.6847106892999457,0.7087061224305794,896448620827.7192
"Coton en graine, non égrené",2019,617.4081567571563,25.530715676584574,4.946878368583387,79.29839972751326,0.7020658086323102,0.7211036400131512,878209745805.1635
"Noix de muscade, fleur de muscade, cardamomes, crues",2015,923.3653572115891,27.114036547120033,3.221991576445951,74.58207812844154,0.583968281195358,0.6080688316362513,678313710731.1616
Ananas,2016,7722.010879901394,26.199913977322648,3.9577757242805918,71.47142554866247,0.6202958918935944,0.6123140536284681,734338787766.2141
"Cacao, fèves",2019,1079.3446269583922,26.503679156590454,5.148692045713146,81.67295724346195,0.7308555672384798,0.7413106781074181,866742724900.217
Choux,2019,10786.624610127665,25.529277747036534,5.0459943940316085,82.58519912074692,0.7075959595219132,0.7249290836708133,863484632473.8108
Haricots secs,2023,583.2190820268767,27.225247927290066,4.427962711811233,80.89140561081251,0.6986328257360407,0.689143959172366,995737926123.3418
Choux,2023,11217.045410681923,25.908969899216878,4.320180780204435,79.43462825661753,0.6618655527359719,0.7038137475043931,999450861708.6273
"Autres espèces cultivées stimulantes, à épices et aromatiques, n.c.a.",2016,1035.5641664612197,26.000905691480646,4.130742753712394,74.61998083507714,0.6377883621880507,0.6192371101531577,730197432420.6093
"Manioc, frais",2018,3953.646572050869,26.13695361660337,4.610682879364679,78.40841858904176,0.6708024165293952,0.7198342567035824,814928324337.8578
Noix de coco,2023,3718.1707536179624,25.825386025966296,4.6874786300833495,78.25448670212516,0.7034033318940971,0.7093822770834192,984931621044.4375
"Noix de muscade, fleur de muscade, cardamomes, crues",2015,977.793759134523,26.37998395159291,3.260202462238032,74.88668127342068,0.5680171576287636,0.5757850498918696,671497611929.6056
Mils,2015,798.8,26.17372602739726,3.183424657534246,73.75301369863013,0.5778356164383561,0.5891506849315068,676983748351.848
Autres fruits n.a.c.,2018,5794.187763513608,25.173965633322965,4.551366344878292,77.45250900115829,0.6986062732306403,0.6912789563646736,800371901350.5582
Arachides non décortiquées,2018,702.4952923986432,25.561698731097255,4.449316927963816,80.00778751349105,0.6739943851947838,0.6638464903137766,804695954537.2086
Mils,2023,754.3285773165278,26.49632479303363,4.425940257438596,79.85493640847479,0.6826364200362899,0.6800512421158589,989826994820.7064
"Racines et tubercules similaires à haute teneur en fécule ou en inuline, n.c.a., fraîches",2021,5303.71325327836,25.751917405805635,3.8847397088795694,78.5296711090118,0.6883510023416805,0.6869289109742123,891963761450.8867
Tabacs bruts ou non fabriqués,2015,454.3272349563195,25.882646305574074,3.104780646787721,74.87692430551449,0.5611240164552703,0.583724566434951,673879780015.3248
"Autres espèces cultivées stimulantes, à épices et aromatiques, n.c.a.",2016,1076.1719754442868,25.786481061212196,4.139327244350581,75.709836360638,0.6361595851499146,0.6334075108816223,727925992104.1085
"Pois bambara, secs",2022,794.8097496306697,26.291875890268184,5.0559220541856,77.04456942834385,0.6461635512323827,0.6788981178000345,931576223457.2334
Patates douces,2021,3754.914650984846,25.84090576443083,4.009402984465984,81.91253218505986,0.6562106001700645,0.6843503399505063,883386041355.8812
"Café, vert",2018,443.89336376231296,26.22122367039508,4.40028432374387,76.55741962276099,0.6612205031905519,0.6961957362901731,824147902332.5809
